srcYear,srcMonth,srcStateName,Country,StateCode,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,YearCode,Year,TotalPopulationMaleRural,MonthCode,TotalPopulationFemale,TotalPopulationFemaleUrban,Month,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
2019,Sep - 2019,Jharkhand,India,20,JHARKHAND,32988134,7933061,25055073,16930315,4153829,2019,"Calendar Year (Jan - Dec), 2019",12776486,201909,16057819,3779232,"September, 2019",12278587,6254781,1525412,4729369,225145.15000000005,7.4609565e+06,7686101.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Karnataka,India,29,KARNATAKA,61095297,23625962,37469335,30966657,12037303,2019,"Calendar Year (Jan - Dec), 2019",18929354,201909,30128640,11588659,"September, 2019",18539981,13357027,5410370,7946657,599199.34,1.8541768e+07,19140967.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Kerala,India,32,KERALA,33406061,15934926,17471135,16027412,7619358,2019,"Calendar Year (Jan - Dec), 2019",8408054,201909,17378649,8315568,"September, 2019",9063081,7853754,3704113,4149641,759880,3.126236e+06,3886116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Lakshadweep,India,31,LAKSHADWEEP,64473,50332,14141,33123,25880,2019,"Calendar Year (Jan - Dec), 2019",7243,201909,31350,24452,"September, 2019",6898,11574,8864,2710,2137,771.28015,2908.2801513671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,2019,"Calendar Year (Jan - Dec), 2019",27149388,201909,35021521,9613505,"September, 2019",25408016,15095856,4015578,11080278,774641,2.548762e+07,26262261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Maharashtra,India,27,MAHARASHTRA,112374333,50818259,61556074,58243056,26704022,2019,"Calendar Year (Jan - Dec), 2019",31539034,201909,54131277,24114237,"September, 2019",30017040,24421519,11206781,13214738,912066,2.8894124e+07,29806190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,2019,"Calendar Year (Jan - Dec), 2019",1194260,201909,1475057,297878,"September, 2019",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,2019,"Calendar Year (Jan - Dec), 2019",17586203,201909,20765200,3380841,"September, 2019",17384359,9639296,1549309,8089987,2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,2019,"Calendar Year (Jan - Dec), 2019",9093476,201909,13103873,4853157,"September, 2019",8250716,5513071,2154958,3358113,251460,4.789889e+06,5041349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Rajasthan,India,8,RAJASTHAN,68548437,17048085,51500352,35550997,8909250,2019,"Calendar Year (Jan - Dec), 2019",26641747,201909,32997440,8138835,"September, 2019",24858605,12711146,3216243,9494903,665817,3.312642e+07,33792237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Sikkim,India,11,SIKKIM,610577,153578,456999,323070,80273,2019,"Calendar Year (Jan - Dec), 2019",242797,201909,287507,73305,"September, 2019",214202,129006,35718,93288,3824.1,649873.1,653697.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Tamil Nadu,India,33,TAMIL NADU,72147030,34917440,37229590,36137975,17458910,2019,"Calendar Year (Jan - Dec), 2019",18679065,201909,36009055,17458530,"September, 2019",18550525,18524982,8996487,9528495,1363555.5,1.1507156e+07,12870711.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,2019,"Calendar Year (Jan - Dec), 2019",10704993,201909,17392041,6702025,"September, 2019",10690016,8303612,3134583,5169029,373524,1.0014736e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,2019,"Calendar Year (Jan - Dec), 2019",1387173,201909,1799541,474250,"September, 2019",1325291,855556,238974,616582,39184,1.0003106e+06,1039494.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Uttar Pradesh,India,9,UTTAR PRADESH,199812341,44495063,155317278,104480510,23487515,2019,"Calendar Year (Jan - Dec), 2019",80992995,201909,95331831,21007548,"September, 2019",74324283,33448035,7762093,25685942,780110.5069999999,2.3181376e+07,23961486.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,2019,"Calendar Year (Jan - Dec), 2019",3519042,201909,4948519,1430607,"September, 2019",3517912,2056975,631889,1425086,90193,3.3636718e+06,3453864.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Sep - 2019,West Bengal,India,19,WEST BENGAL,91276115,29093002,62183113,46809027,14964082,2019,"Calendar Year (Jan - Dec), 2019",31844945,201909,44467088,14128920,"September, 2019",30338168,20380315,6567150,13813165,511322.95354909997,7.821451e+06,8332773.9535491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Andaman & Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,2020,"Calendar Year (Jan - Dec), 2020",126287,202004,177710,66904,"April, 2020",110806,94551,36021,58530,3799.37,81533.17,85332.541875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Andhra Pradesh,India,28,ANDHRA PRADESH,49577103,14610410,34966693,24830513,7292265,2020,"Calendar Year (Jan - Dec), 2020",17538248,202004,24746590,7318145,"April, 2020",17428445,12718976,3653618,9065358,411934,1.3024198e+07,13436132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Arunachal Pradesh,India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,2020,"Calendar Year (Jan - Dec), 2020",546011,202004,669815,149468,"April, 2020",520347,270577,70367,200210,,1.3310389e+06,1331038.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Bihar,India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,2020,"Calendar Year (Jan - Dec), 2020",48073850,202004,49821295,5553709,"April, 2020",44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,2020,"Calendar Year (Jan - Dec), 2020",9797426,202004,12712303,2901768,"April, 2020",9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Daman & Diu,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,2020,"Calendar Year (Jan - Dec), 2020",130700,202004,242895,130085,"April, 2020",112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Goa,India,30,GOA,1458545,906814,551731,739140,463704,2020,"Calendar Year (Jan - Dec), 2020",275436,202004,719405,443110,"April, 2020",276295,343611,215403,128208,77854,292350.06,370204.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Gujarat,India,24,GUJARAT,60443083,25748474,34694609,31492973,13693814,2020,"Calendar Year (Jan - Dec), 2020",17799159,202004,28950110,12054660,"April, 2020",16895450,12249135,5475577,6773558,733163,1.4957394e+07,15690557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,2020,"Calendar Year (Jan - Dec), 2020",8774006,202004,11856728,4121375,"April, 2020",7735353,4857524,1813768,3043756,197608,4.195635e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Himachal Pradesh,India,2,HIMACHAL PRADESH,6864602,688552,6176050,3481873,371528,2020,"Calendar Year (Jan - Dec), 2020",3110345,202004,3382729,317024,"April, 2020",3065705,1483280,170770,1312510,27130,4.550697e+06,4577827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Jammu And Kashmir,India,1,JAMMU AND KASHMIR,12265703,3371233,8894470,6483156,1825543,2020,"Calendar Year (Jan - Dec), 2020",4657613,202004,5782547,1545690,"April, 2020",4236857,2079191,557090,1522101,121337,2.2139742e+06,2335311.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812686004903352410,1,0.98193864574649849909,1,0.97668981799214868092,1,0.97639185579567921985,1,0.97822188046737059831,1,0.97567644735444653622,1,0.98007942265189624547,1,0.98636488653571631408,1,0.97780625674038656153,1,0.98101053203726648291,1,0.98376259304060676161,1,0.98000712099838200100,1,0.9789031237898541,1,0.9754803834735946,1,0.9756576309919112,1
2020,Apr - 2020,Jammu And Kashmir,India,37,LADAKH,274289,62009,212280,156756,40642,2020,"Calendar Year (Jan - Dec), 2020",116114,202004,117533,21367,"April, 2020",96166,40247,9195,31052,2615,55650.324,58265.32421875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.021096876210145863,1,0.02451961652640545,1,0.02434236900808886,1
2020,Apr - 2020,Jharkhand,India,20,JHARKHAND,32988134,7933061,25055073,16930315,4153829,2020,"Calendar Year (Jan - Dec), 2020",12776486,202004,16057819,3779232,"April, 2020",12278587,6254781,1525412,4729369,225145.15000000005,7.4609565e+06,7686101.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Karnataka,India,29,KARNATAKA,61095297,23625962,37469335,30966657,12037303,2020,"Calendar Year (Jan - Dec), 2020",18929354,202004,30128640,11588659,"April, 2020",18539981,13357027,5410370,7946657,599199.34,1.8541768e+07,19140967.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Kerala,India,32,KERALA,33406061,15934926,17471135,16027412,7619358,2020,"Calendar Year (Jan - Dec), 2020",8408054,202004,17378649,8315568,"April, 2020",9063081,7853754,3704113,4149641,759880,3.126236e+06,3886116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,2020,"Calendar Year (Jan - Dec), 2020",27149388,202004,35021521,9613505,"April, 2020",25408016,15095856,4015578,11080278,774641,2.548762e+07,26262261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Maharashtra,India,27,MAHARASHTRA,112374333,50818259,61556074,58243056,26704022,2020,"Calendar Year (Jan - Dec), 2020",31539034,202004,54131277,24114237,"April, 2020",30017040,24421519,11206781,13214738,912066,2.8894124e+07,29806190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,2020,"Calendar Year (Jan - Dec), 2020",1026884,202004,1417208,422452,"April, 2020",994756,557859,172339,385520,18024,175742.36,193766.359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,2020,"Calendar Year (Jan - Dec), 2020",269135,202004,541867,285567,"April, 2020",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Nagaland,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,2020,"Calendar Year (Jan - Dec), 2020",725472,202004,953853,271789,"April, 2020",682064,396002,118511,277491,,101253.1,101253.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,2020,"Calendar Year (Jan - Dec), 2020",17586203,202004,20765200,3380841,"April, 2020",17384359,9639296,1549309,8089987,2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Rajasthan,India,8,RAJASTHAN,68548437,17048085,51500352,35550997,8909250,2020,"Calendar Year (Jan - Dec), 2020",26641747,202004,32997440,8138835,"April, 2020",24858605,12711146,3216243,9494903,665817,3.312642e+07,33792237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Sikkim,India,11,SIKKIM,610577,153578,456999,323070,80273,2020,"Calendar Year (Jan - Dec), 2020",242797,202004,287507,73305,"April, 2020",214202,129006,35718,93288,3824.1,649873.1,653697.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Tamil Nadu,India,33,TAMIL NADU,72147030,34917440,37229590,36137975,17458910,2020,"Calendar Year (Jan - Dec), 2020",18679065,202004,36009055,17458530,"April, 2020",18550525,18524982,8996487,9528495,1363555.5,1.1507156e+07,12870711.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,2020,"Calendar Year (Jan - Dec), 2020",10704993,202004,17392041,6702025,"April, 2020",10690016,8303612,3134583,5169029,373524,1.0014736e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,2020,"Calendar Year (Jan - Dec), 2020",1387173,202004,1799541,474250,"April, 2020",1325291,855556,238974,616582,39184,1.0003106e+06,1039494.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Uttar Pradesh,India,9,UTTAR PRADESH,199812341,44495063,155317278,104480510,23487515,2020,"Calendar Year (Jan - Dec), 2020",80992995,202004,95331831,21007548,"April, 2020",74324283,33448035,7762093,25685942,780110.5069999999,2.3181376e+07,23961486.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,2020,"Calendar Year (Jan - Dec), 2020",3519042,202004,4948519,1430607,"April, 2020",3517912,2056975,631889,1425086,90193,3.3636718e+06,3453864.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Apr - 2020,West Bengal,India,19,WEST BENGAL,91276115,29093002,62183113,46809027,14964082,2020,"Calendar Year (Jan - Dec), 2020",31844945,202004,44467088,14128920,"April, 2020",30338168,20380315,6567150,13813165,511322.95354909997,7.821451e+06,8332773.9535491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Aug - 2020,Andaman & Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,2020,"Calendar Year (Jan - Dec), 2020",126287,202008,177710,66904,"August, 2020",110806,94551,36021,58530,3799.37,81533.17,85332.541875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Aug - 2020,Andhra Pradesh,India,28,ANDHRA PRADESH,49577103,14610410,34966693,24830513,7292265,2020,"Calendar Year (Jan - Dec), 2020",17538248,202008,24746590,7318145,"August, 2020",17428445,12718976,3653618,9065358,411934,1.3024198e+07,13436132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Aug - 2020,Arunachal Pradesh,India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,2020,"Calendar Year (Jan - Dec), 2020",546011,202008,669815,149468,"August, 2020",520347,270577,70367,200210,,1.3310389e+06,1331038.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Aug - 2020,Bihar,India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,2020,"Calendar Year (Jan - Dec), 2020",48073850,202008,49821295,5553709,"August, 2020",44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Aug - 2020,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,2020,"Calendar Year (Jan - Dec), 2020",9797426,202008,12712303,2901768,"August, 2020",9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Aug - 2020,Daman & Diu,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,2020,"Calendar Year (Jan - Dec), 2020",130700,202008,242895,130085,"August, 2020",112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Aug - 2020,Goa,India,30,GOA,1458545,906814,551731,739140,463704,2020,"Calendar Year (Jan - Dec), 2020",275436,202008,719405,443110,"August, 2020",276295,343611,215403,128208,77854,292350.06,370204.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Aug - 2020,Gujarat,India,24,GUJARAT,60443083,25748474,34694609,31492973,13693814,2020,"Calendar Year (Jan - Dec), 2020",17799159,202008,28950110,12054660,"August, 2020",16895450,12249135,5475577,6773558,733163,1.4957394e+07,15690557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Aug - 2020,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,2020,"Calendar Year (Jan - Dec), 2020",8774006,202008,11856728,4121375,"August, 2020",7735353,4857524,1813768,3043756,197608,4.195635e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Aug - 2020,Himachal Pradesh,India,2,HIMACHAL PRADESH,6864602,688552,6176050,3481873,371528,2020,"Calendar Year (Jan - Dec), 2020",3110345,202008,3382729,317024,"August, 2020",3065705,1483280,170770,1312510,27130,4.550697e+06,4577827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
